2020-03-23T05:04:26.441 | 17.876, 162.928      26.857, 186.637      29.729, 159.324      
2020-03-23T05:04:26.941 | 17.871, 162.744      26.895, 186.390      29.709, 159.042      
2020-03-23T05:04:27.441 | 17.865, 162.559      26.932, 186.142      29.688, 158.759      
2020-03-23T05:04:27.941 | 17.859, 162.374      26.969, 185.894      29.667, 158.477      
2020-03-23T05:04:28.441 | 17.853, 162.190      27.006, 185.645      29.645, 158.196      
2020-03-23T05:04:28.941 | 17.847, 162.005      27.042, 185.395      29.622, 157.915      
2020-03-23T05:04:29.441 | 17.841, 161.821      27.078, 185.145      29.599, 157.634      
2020-03-23T05:04:29.941 | 17.834, 161.636      27.113, 184.894      29.575, 157.354      
2020-03-23T05:04:30.441 | 17.827, 161.452      27.147, 184.643      29.550, 157.075      
2020-03-23T05:04:30.941 | 17.819, 161.268      27.182, 184.391      29.525, 156.795      
2020-03-23T05:04:31.441 | 17.812, 161.084      27.215, 184.138      29.499, 156.517      
2020-03-23T05:04:31.941 | 17.804, 160.900      27.248, 183.885      29.472, 156.239      
2020-03-23T05:04:32.441 | 17.796, 160.717      27.281, 183.631      29.445, 155.961      
2020-03-23T05:04:32.941 | 17.788, 160.533      27.313, 183.377      29.417, 155.684      
2020-03-23T05:04:33.441 | 17.779, 160.349      27.345, 183.122      29.388, 155.407      
2020-03-23T05:04:33.941 | 17.770, 160.166      27.376, 182.866      29.359, 155.131      
2020-03-23T05:04:34.441 | 17.761, 159.983      27.406, 182.610      29.329, 154.856      
2020-03-23T05:04:34.941 | 17.752, 159.800      27.436, 182.353      29.298, 154.581      
2020-03-23T05:04:35.441 | 17.742, 159.617      27.466, 182.096      29.267, 154.307      
2020-03-23T05:04:35.941 | 17.733, 159.434      27.495, 181.839      29.235, 154.033      
2020-03-23T05:04:36.441 | 17.722, 159.251      27.523, 181.580      29.203, 153.760      
2020-03-23T05:04:36.941 | 17.712, 159.069      27.551, 181.322      29.170, 153.487      
2020-03-23T05:04:37.441 | 17.702, 158.886      27.578, 181.062      29.136, 153.215      
2020-03-23T05:04:37.941 | 17.691, 158.704      27.605, 180.803      29.102, 152.944      
2020-03-23T05:04:38.441 | 17.680, 158.522      27.631, 180.542      29.067, 152.674      
2020-03-23T05:04:38.941 | 17.668, 158.340      27.657, 180.282      29.032, 152.404      
2020-03-23T05:04:39.441 | 17.657, 158.158      27.682, 180.021      28.996, 152.134      
2020-03-23T05:04:39.941 | 17.645, 157.977      27.706, 179.759      28.959, 151.866      
2020-03-23T05:04:40.441 | 17.633, 157.795      27.730, 179.497      28.922, 151.598      
2020-03-23T05:04:40.941 | 17.621, 157.614      27.754, 179.234      28.884, 151.331      
2020-03-23T05:04:41.441 | 17.608, 157.433      27.777, 178.972      28.846, 151.064      
2020-03-23T05:04:41.941 | 17.595, 157.252      27.799, 178.708      28.807, 150.798      
2020-03-23T05:04:42.441 | 17.582, 157.072      27.820, 178.445      28.767, 150.533      
2020-03-23T05:04:42.941 | 17.569, 156.891      27.841, 178.180      28.727, 150.269      
2020-03-23T05:04:43.441 | 17.556, 156.711      27.862, 177.916      28.687, 150.005      
2020-03-23T05:04:43.941 | 17.542, 156.531      27.882, 177.651      28.646, 149.742      
2020-03-23T05:04:44.441 | 17.528, 156.351      27.901, 177.386      28.604, 149.480      
2020-03-23T05:04:44.941 | 17.514, 156.171      27.920, 177.120      28.562, 149.219      
2020-03-23T05:04:45.441 | 17.500, 155.992      27.938, 176.854      28.519, 148.958      
2020-03-23T05:04:45.941 | 17.485, 155.812      27.955, 176.588      28.476, 148.699      
2020-03-23T05:04:46.441 | 17.470, 155.633      27.972, 176.322      28.433, 148.439      
2020-03-23T05:04:46.941 | 17.455, 155.454      27.988, 176.055      28.389, 148.181      
2020-03-23T05:04:47.441 | 17.440, 155.276      28.004, 175.788      28.344, 147.924      
2020-03-23T05:04:47.941 | 17.424, 155.097      28.019, 175.520      28.299, 147.667      
2020-03-23T05:04:48.441 | 17.408, 154.919      28.033, 175.252      28.253, 147.411      
2020-03-23T05:04:48.941 | 17.392, 154.741      28.047, 174.984      28.207, 147.156      
2020-03-23T05:04:49.441 | 17.376, 154.563      28.060, 174.716      28.160, 146.902      
2020-03-23T05:04:49.941 | 17.360, 154.386      28.073, 174.448      28.113, 146.649      
2020-03-23T05:04:50.441 | 17.343, 154.209      28.085, 174.179      28.066, 146.396      
2020-03-23T05:04:50.941 | 17.326, 154.032      28.096, 173.910      28.018, 146.144      
2020-03-23T05:04:51.441 | 17.309, 153.855      28.106, 173.641      27.970, 145.894      
2020-03-23T05:04:51.941 | 17.292, 153.678      28.117, 173.372      27.921, 145.644      
2020-03-23T05:04:52.441 | 17.274, 153.502      28.126, 173.102      27.871, 145.394      
2020-03-23T05:04:52.941 | 17.256, 153.326      28.135, 172.833      27.822, 145.146      
2020-03-23T05:04:53.441 | 17.238, 153.150      28.143, 172.563      27.772, 144.899      
2020-03-23T05:04:53.941 | 17.220, 152.975      28.150, 172.293      27.721, 144.652      
2020-03-23T05:04:54.441 | 17.202, 152.799      28.157, 172.023      27.670, 144.406      
2020-03-23T05:04:54.941 | 17.183, 152.624      28.163, 171.752      27.619, 144.162      
2020-03-23T05:04:55.441 | 17.164, 152.450      28.169, 171.482      27.567, 143.918      
2020-03-23T05:04:55.941 | 17.145, 152.275      28.174, 171.212      27.515, 143.675      
2020-03-23T05:04:56.441 | 17.126, 152.101      28.178, 170.941      27.462, 143.433      
2020-03-23T05:04:56.941 | 17.106, 151.927      28.182, 170.671      27.409, 143.191      
2020-03-23T05:04:57.441 | 17.087, 151.753      28.185, 170.400      27.356, 142.951      
2020-03-23T05:04:57.941 | 17.067, 151.580      28.187, 170.129      27.302, 142.711      
2020-03-23T05:04:58.441 | 17.047, 151.407      28.189, 169.858      27.248, 142.473      
2020-03-23T05:04:58.941 | 17.027, 151.234      28.190, 169.588      27.194, 142.235      
2020-03-23T05:04:59.441 | 17.006, 151.061      28.190, 169.317      27.139, 141.999      
2020-03-23T05:04:59.941 | 16.985, 150.889      28.190, 169.046      27.084, 141.763      
2020-03-23T05:05:00.441 | 16.965, 150.717      28.189, 168.775      27.029, 141.528      
2020-03-23T05:05:00.941 | 16.943, 150.545      28.188, 168.505      26.973, 141.294      
2020-03-23T05:05:01.441 | 16.922, 150.374      28.186, 168.234      26.917, 141.061      
2020-03-23T05:05:01.941 | 16.901, 150.203      28.183, 167.963      26.860, 140.829      
2020-03-23T05:05:02.441 | 16.879, 150.032      28.180, 167.693      26.804, 140.597      
2020-03-23T05:05:02.941 | 16.857, 149.861      28.176, 167.422      26.747, 140.367      
2020-03-23T05:05:03.441 | 16.835, 149.691      28.171, 167.152      26.689, 140.138      
2020-03-23T05:05:03.941 | 16.813, 149.521      28.165, 166.881      26.632, 139.909      
2020-03-23T05:05:04.441 | 16.790, 149.352      28.160, 166.611      26.574, 139.682      
2020-03-23T05:05:04.941 | 16.768, 149.182      28.153, 166.341      26.515, 139.455      
2020-03-23T05:05:05.441 | 16.745, 149.013      28.146, 166.071      26.457, 139.230      
2020-03-23T05:05:05.941 | 16.722, 148.845      28.138, 165.801      26.398, 139.005      
2020-03-23T05:05:06.441 | 16.699, 148.676      28.129, 165.531      26.339, 138.781      
2020-03-23T05:05:06.941 | 16.676, 148.508      28.120, 165.262      26.280, 138.558      
2020-03-23T05:05:07.441 | 16.652, 148.341      28.110, 164.992      26.220, 138.337      
2020-03-23T05:05:07.941 | 16.628, 148.173      28.100, 164.723      26.160, 138.116      
2020-03-23T05:05:08.441 | 16.605, 148.006      28.089, 164.454      26.100, 137.896      
2020-03-23T05:05:08.941 | 16.580, 147.839      28.077, 164.186      26.040, 137.677      
2020-03-23T05:05:09.441 | 16.556, 147.673      28.065, 163.917      25.979, 137.459      
2020-03-23T05:05:09.941 | 16.532, 147.507      28.052, 163.649      25.919, 137.241      
2020-03-23T05:05:10.441 | 16.507, 147.341      28.039, 163.381      25.858, 137.025      
2020-03-23T05:05:10.941 | 16.483, 147.176      28.024, 163.113      25.796, 136.810      
2020-03-23T05:05:11.441 | 16.458, 147.011      28.010, 162.845      25.735, 136.596      
2020-03-23T05:05:11.941 | 16.433, 146.846      27.994, 162.578      25.673, 136.382      
2020-03-23T05:05:12.441 | 16.407, 146.681      27.978, 162.311      25.611, 136.170      
2020-03-23T05:05:12.941 | 16.382, 146.517      27.962, 162.044      25.549, 135.958      
2020-03-23T05:05:13.441 | 16.356, 146.354      27.944, 161.778      25.487, 135.748      
2020-03-23T05:05:13.941 | 16.331, 146.190      27.927, 161.512      25.425, 135.538      
2020-03-23T05:05:14.441 | 16.305, 146.027      27.908, 161.246      25.362, 135.329      
2020-03-23T05:05:14.941 | 16.279, 145.864      27.889, 160.981      25.299, 135.121      
2020-03-23T05:05:15.441 | 16.252, 145.702      27.869, 160.716      25.236, 134.915      
2020-03-23T05:05:15.941 | 16.226, 145.540      27.849, 160.452      25.173, 134.709      
2020-03-23T05:05:16.441 | 16.199, 145.378      27.828, 160.187      25.110, 134.504      
2020-03-23T05:05:16.941 | 16.173, 145.217      27.807, 159.924      25.046, 134.300      
2020-03-23T05:05:17.441 | 16.146, 145.056      27.785, 159.660      24.983, 134.097      
2020-03-23T05:05:17.941 | 16.119, 144.895      27.763, 159.397      24.919, 133.895      
2020-03-23T05:05:18.441 | 16.092, 144.735      27.739, 159.135      24.855, 133.693      
2020-03-23T05:05:18.941 | 16.065, 144.575      27.716, 158.872      24.791, 133.493      
2020-03-23T05:05:19.441 | 16.037, 144.415      27.691, 158.611      24.727, 133.294      
2020-03-23T05:05:19.941 | 16.010, 144.256      27.666, 158.349      24.662, 133.095      
2020-03-23T05:05:20.441 | 15.982, 144.097      27.641, 158.089      24.598, 132.898      
2020-03-23T05:05:20.941 | 15.954, 143.939      27.615, 157.828      24.533, 132.701      
2020-03-23T05:05:21.441 | 15.926, 143.781      27.589, 157.568      24.468, 132.505      
2020-03-23T05:05:21.941 | 15.898, 143.623      27.561, 157.309      24.404, 132.311      
2020-03-23T05:05:22.441 | 15.870, 143.466      27.534, 157.050      24.339, 132.117      
2020-03-23T05:05:22.941 | 15.841, 143.309      27.506, 156.792      24.274, 131.924      
2020-03-23T05:05:23.441 | 15.813, 143.152      27.477, 156.534      24.208, 131.732      
2020-03-23T05:05:23.941 | 15.784, 142.996      27.448, 156.277      24.143, 131.541      
2020-03-23T05:05:24.441 | 15.755, 142.840      27.418, 156.020      24.078, 131.351      
2020-03-23T05:05:24.941 | 15.726, 142.684      27.387, 155.763      24.012, 131.161      
2020-03-23T05:05:25.441 | 15.697, 142.529      27.357, 155.508      23.947, 130.973      
2020-03-23T05:05:25.941 | 15.668, 142.374      27.325, 155.253      23.881, 130.786      
2020-03-23T05:05:26.441 | 15.639, 142.220      27.293, 154.998      23.816, 130.599      
2020-03-23T05:05:26.941 | 15.609, 142.066      27.261, 154.744      23.750, 130.413      
2020-03-23T05:05:27.441 | 15.579, 141.912      27.228, 154.491      23.684, 130.228      
2020-03-23T05:05:27.941 | 15.550, 141.759      27.194, 154.238      23.618, 130.045      
2020-03-23T05:05:28.441 | 15.520, 141.606      27.161, 153.985      23.552, 129.862      
2020-03-23T05:05:28.941 | 15.490, 141.453      27.126, 153.734      23.486, 129.679      
2020-03-23T05:05:29.441 | 15.460, 141.301      27.091, 153.483      23.420, 129.498      
2020-03-23T05:05:29.941 | 15.430, 141.149      27.056, 153.232      23.354, 129.318      
2020-03-23T05:05:30.441 | 15.399, 140.998      27.020, 152.983      23.288, 129.138      
2020-03-23T05:05:30.941 | 15.369, 140.847      26.983, 152.734      23.221, 128.960      
2020-03-23T05:05:31.441 | 15.338, 140.696      26.947, 152.485      23.155, 128.782      
2020-03-23T05:05:31.941 | 15.308, 140.546      26.909, 152.237      23.089, 128.605      
2020-03-23T05:05:32.441 | 15.277, 140.396      26.872, 151.990      23.022, 128.429      
2020-03-23T05:05:32.941 | 15.246, 140.246      26.833, 151.743      22.956, 128.254      
2020-03-23T05:05:33.441 | 15.215, 140.097      26.795, 151.498      22.890, 128.080      
2020-03-23T05:05:33.941 | 15.184, 139.948      26.755, 151.252      22.823, 127.906      
2020-03-23T05:05:34.441 | 15.153, 139.800      26.716, 151.008      22.757, 127.734      
2020-03-23T05:05:34.941 | 15.122, 139.652      26.676, 150.764      22.690, 127.562      
2020-03-23T05:05:35.441 | 15.090, 139.504      26.635, 150.521      22.624, 127.391      
2020-03-23T05:05:35.941 | 15.059, 139.357      26.594, 150.279      22.557, 127.221      
2020-03-23T05:05:36.441 | 15.027, 139.210      26.553, 150.037      22.491, 127.052      
2020-03-23T05:05:36.941 | 14.995, 139.063      26.511, 149.796      22.424, 126.883      
2020-03-23T05:05:37.441 | 14.964, 138.917      26.469, 149.556      22.357, 126.716      
2020-03-23T05:05:37.941 | 14.932, 138.772      26.427, 149.316      22.291, 126.549      
2020-03-23T05:05:38.441 | 14.900, 138.626      26.384, 149.077      22.224, 126.383      
2020-03-23T05:05:38.941 | 14.868, 138.481      26.340, 148.839      22.158, 126.218      
2020-03-23T05:05:39.441 | 14.835, 138.337      26.296, 148.602      22.091, 126.054      
2020-03-23T05:05:39.941 | 14.803, 138.193      26.252, 148.365      22.025, 125.891      
2020-03-23T05:05:40.441 | 14.771, 138.049      26.208, 148.129      21.958, 125.728      
2020-03-23T05:05:40.941 | 14.738, 137.906      26.163, 147.894      21.892, 125.566      
2020-03-23T05:05:41.441 | 14.706, 137.763      26.117, 147.660      21.825, 125.405      
2020-03-23T05:05:41.941 | 14.673, 137.620      26.072, 147.426      21.759, 125.245      
2020-03-23T05:05:42.441 | 14.640, 137.478      26.026, 147.193      21.692, 125.086      
2020-03-23T05:05:42.941 | 14.608, 137.336      25.979, 146.961      21.626, 124.927      
2020-03-23T05:05:43.441 | 14.575, 137.194      25.933, 146.730      21.559, 124.769      
2020-03-23T05:05:43.941 | 14.542, 137.053      25.885, 146.499      21.493, 124.612      
2020-03-23T05:05:44.441 | 14.509, 136.913      25.838, 146.269      21.427, 124.456      
2020-03-23T05:05:44.941 | 14.475, 136.772      25.790, 146.040      21.360, 124.301      
2020-03-23T05:05:45.441 | 14.442, 136.633      25.742, 145.812      21.294, 124.146      
2020-03-23T05:05:45.941 | 14.409, 136.493      25.693, 145.585      21.228, 123.992      
2020-03-23T05:05:46.441 | 14.376, 136.354      25.645, 145.358      21.162, 123.839      
2020-03-23T05:05:46.941 | 14.342, 136.215      25.595, 145.132      21.095, 123.687      
2020-03-23T05:05:47.441 | 14.309, 136.077      25.546, 144.907      21.029, 123.535      
2020-03-23T05:05:47.941 | 14.275, 135.939      25.496, 144.683      20.963, 123.384      
2020-03-23T05:05:48.441 | 14.241, 135.801      25.446, 144.459      20.897, 123.234      
2020-03-23T05:05:48.941 | 14.208, 135.664      25.396, 144.237      20.831, 123.085      
2020-03-23T05:05:49.441 | 14.174, 135.527      25.345, 144.015      20.765, 122.937      
2020-03-23T05:05:49.941 | 14.140, 135.391      25.294, 143.794      20.699, 122.789      
2020-03-23T05:05:50.441 | 14.106, 135.255      25.243, 143.574      20.633, 122.642      
2020-03-23T05:05:50.941 | 14.072, 135.119      25.191, 143.354      20.568, 122.495      
2020-03-23T05:05:51.441 | 14.038, 134.984      25.140, 143.136      20.502, 122.350      
2020-03-23T05:05:51.941 | 14.004, 134.849      25.088, 142.918      20.436, 122.205      
2020-03-23T05:05:52.441 | 13.970, 134.715      25.035, 142.701      20.371, 122.061      
2020-03-23T05:05:52.941 | 13.935, 134.581      24.983, 142.485      20.305, 121.917      
2020-03-23T05:05:53.441 | 13.901, 134.447      24.930, 142.270      20.240, 121.775      
2020-03-23T05:05:53.941 | 13.867, 134.314      24.877, 142.055      20.174, 121.633      
2020-03-23T05:05:54.441 | 13.832, 134.181      24.823, 141.841      20.109, 121.491      
2020-03-23T05:05:54.941 | 13.798, 134.048      24.770, 141.629      20.044, 121.351      
2020-03-23T05:05:55.441 | 13.763, 133.916      24.716, 141.417      19.978, 121.211      
2020-03-23T05:05:55.941 | 13.729, 133.784      24.662, 141.205      19.913, 121.072      
2020-03-23T05:05:56.441 | 13.694, 133.653      24.607, 140.995      19.848, 120.933      
2020-03-23T05:05:56.941 | 13.659, 133.522      24.553, 140.785      19.783, 120.796      
2020-03-23T05:05:57.441 | 13.624, 133.391      24.498, 140.577      19.718, 120.659      
2020-03-23T05:05:57.941 | 13.590, 133.261      24.443, 140.369      19.653, 120.522      
2020-03-23T05:05:58.441 | 13.555, 133.131      24.388, 140.162      19.589, 120.387      
2020-03-23T05:05:58.941 | 13.520, 133.002      24.332, 139.956      19.524, 120.252      
2020-03-23T05:05:59.441 | 13.485, 132.873      24.277, 139.750      19.459, 120.117      
2020-03-23T05:05:59.941 | 13.450, 132.744      24.221, 139.546      19.395, 119.984      
2020-03-23T05:06:00.441 | 13.415, 132.616      24.165, 139.342      19.331, 119.851      
2020-03-23T05:06:00.941 | 13.380, 132.488      24.108, 139.139      19.266, 119.718      
2020-03-23T05:06:01.441 | 13.345, 132.360      24.052, 138.937      19.202, 119.587      
2020-03-23T05:06:01.941 | 13.309, 132.233      23.995, 138.736      19.138, 119.456      
2020-03-23T05:06:02.441 | 13.274, 132.107      23.939, 138.535      19.074, 119.325      
2020-03-23T05:06:02.941 | 13.239, 131.980      23.882, 138.336      19.010, 119.196      
2020-03-23T05:06:03.441 | 13.203, 131.854      23.825, 138.137      18.946, 119.067      
2020-03-23T05:06:03.941 | 13.168, 131.729      23.767, 137.939      18.882, 118.938      
2020-03-23T05:06:04.441 | 13.133, 131.603      23.710, 137.742      18.818, 118.810      
2020-03-23T05:06:04.941 | 13.097, 131.478      23.652, 137.546      18.755, 118.683      
2020-03-23T05:06:05.441 | 13.062, 131.354      23.595, 137.350      18.691, 118.557      
2020-03-23T05:06:05.941 | 13.026, 131.230      23.537, 137.156      18.628, 118.431      
2020-03-23T05:06:06.441 | 12.991, 131.106      23.479, 136.962      18.564, 118.306      
2020-03-23T05:06:06.941 | 12.955, 130.983      23.420, 136.769      18.501, 118.181      
2020-03-23T05:06:07.441 | 12.919, 130.860      23.362, 136.577      18.438, 118.057      
2020-03-23T05:06:07.941 | 12.884, 130.737      23.304, 136.386      18.375, 117.934      
2020-03-23T05:06:08.441 | 12.848, 130.615      23.245, 136.195      18.312, 117.811      
2020-03-23T05:06:08.941 | 12.812, 130.493      23.186, 136.005      18.249, 117.689      
2020-03-23T05:06:09.441 | 12.777, 130.371      23.128, 135.817      18.186, 117.567      
2020-03-23T05:06:09.941 | 12.741, 130.250      23.069, 135.629      18.124, 117.446      
2020-03-23T05:06:10.441 | 12.705, 130.129      23.010, 135.441      18.061, 117.326      
2020-03-23T05:06:10.941 | 12.669, 130.009      22.950, 135.255      17.999, 117.206      
2020-03-23T05:06:11.441 | 12.633, 129.889      22.891, 135.070      17.936, 117.087      
2020-03-23T05:06:11.941 | 12.597, 129.769      22.832, 134.885      17.874, 116.969      
2020-03-23T05:06:12.441 | 12.562, 129.650      22.772, 134.701      17.812, 116.851      
2020-03-23T05:06:12.941 | 12.526, 129.531      22.713, 134.518      17.750, 116.733      
2020-03-23T05:06:13.441 | 12.490, 129.413      22.653, 134.335      17.688, 116.616      
2020-03-23T05:06:13.941 | 12.454, 129.294      22.593, 134.154      17.626, 116.500      
2020-03-23T05:06:14.441 | 12.418, 129.177      22.533, 133.973      17.565, 116.384      
2020-03-23T05:06:14.941 | 12.382, 129.059      22.473, 133.793      17.503, 116.269      
2020-03-23T05:06:15.441 | 12.346, 128.942      22.413, 133.614      17.442, 116.155      
2020-03-23T05:06:15.941 | 12.309, 128.825      22.353, 133.436      17.380, 116.041      
2020-03-23T05:06:16.441 | 12.273, 128.709      22.293, 133.259      17.319, 115.928      
2020-03-23T05:06:16.941 | 12.237, 128.593      22.233, 133.082      17.258, 115.815      
2020-03-23T05:06:17.441 | 12.201, 128.477      22.172, 132.906      17.197, 115.702      
2020-03-23T05:06:17.941 | 12.165, 128.362      22.112, 132.731      17.136, 115.591      
2020-03-23T05:06:18.441 | 12.129, 128.247      22.051, 132.557      17.075, 115.479      
2020-03-23T05:06:18.941 | 12.093, 128.133      21.991, 132.383      17.014, 115.369      
2020-03-23T05:06:19.441 | 12.056, 128.018      21.930, 132.210      16.954, 115.259      
2020-03-23T05:06:19.941 | 12.020, 127.904      21.870, 132.038      16.893, 115.149      
2020-03-23T05:06:20.441 | 11.984, 127.791      21.809, 131.867      16.833, 115.040      
2020-03-23T05:06:20.941 | 11.948, 127.678      21.748, 131.697      16.773, 114.932      
2020-03-23T05:06:21.441 | 11.912, 127.565      21.688, 131.527      16.712, 114.824      
2020-03-23T05:06:21.941 | 11.875, 127.453      21.627, 131.358      16.652, 114.716      
2020-03-23T05:06:22.441 | 11.839, 127.341      21.566, 131.190      16.592, 114.609      
2020-03-23T05:06:22.941 | 11.803, 127.229      21.505, 131.023      16.533, 114.503      
2020-03-23T05:06:23.441 | 11.766, 127.118      21.444, 130.856      16.473, 114.397      
2020-03-23T05:06:23.941 | 11.730, 127.006      21.383, 130.691      16.413, 114.291      
2020-03-23T05:06:24.441 | 11.694, 126.896      21.322, 130.526      16.354, 114.187      
2020-03-23T05:06:24.941 | 11.657, 126.786      21.261, 130.361      16.295, 114.082      
2020-03-23T05:06:25.441 | 11.621, 126.676      21.200, 130.198      16.235, 113.978      
2020-03-23T05:06:25.941 | 11.585, 126.566      21.139, 130.035      16.176, 113.875      
2020-03-23T05:06:26.441 | 11.548, 126.457      21.078, 129.873      16.117, 113.772      
2020-03-23T05:06:26.941 | 11.512, 126.348      21.017, 129.712      16.058, 113.670      
2020-03-23T05:06:27.441 | 11.476, 126.239      20.956, 129.551      16.000, 113.568      
2020-03-23T05:06:27.941 | 11.439, 126.131      20.895, 129.392      15.941, 113.467      
2020-03-23T05:06:28.441 | 11.403, 126.023      20.834, 129.233      15.882, 113.366      
2020-03-23T05:06:28.941 | 11.367, 125.915      20.773, 129.075      15.824, 113.265      
2020-03-23T05:06:29.441 | 11.330, 125.808      20.711, 128.917      15.766, 113.165      
2020-03-23T05:06:29.941 | 11.294, 125.701      20.650, 128.760      15.708, 113.066      
2020-03-23T05:06:30.441 | 11.257, 125.595      20.589, 128.604      15.650, 112.967      
2020-03-23T05:06:30.941 | 11.221, 125.489      20.528, 128.449      15.592, 112.868      
2020-03-23T05:06:31.441 | 11.185, 125.383      20.467, 128.294      15.534, 112.770      
2020-03-23T05:06:31.941 | 11.148, 125.277      20.406, 128.140      15.476, 112.673      
2020-03-23T05:06:32.441 | 11.112, 125.172      20.345, 127.987      15.418, 112.576      
2020-03-23T05:06:32.941 | 11.076, 125.067      20.284, 127.835      15.361, 112.479      
2020-03-23T05:06:33.441 | 11.039, 124.963      20.223, 127.683      15.304, 112.383      
2020-03-23T05:06:33.941 | 11.003, 124.859      20.162, 127.532      15.246, 112.287      
2020-03-23T05:06:34.441 | 10.966, 124.755      20.101, 127.382      15.189, 112.192      
2020-03-23T05:06:34.941 | 10.930, 124.651      20.040, 127.232      15.132, 112.097      
2020-03-23T05:06:35.441 | 10.894, 124.548      19.979, 127.083      15.075, 112.002      
2020-03-23T05:06:35.941 | 10.857, 124.445      19.918, 126.935      15.019, 111.909      
2020-03-23T05:06:36.441 | 10.821, 124.343      19.857, 126.787      14.962, 111.815      
2020-03-23T05:06:36.941 | 10.785, 124.240      19.796, 126.641      14.905, 111.722      
2020-03-23T05:06:37.441 | 10.748, 124.138      19.735, 126.495      14.849, 111.629      
2020-03-23T05:06:37.941 | 10.712, 124.037      19.674, 126.349      14.793, 111.537      
2020-03-23T05:06:38.441 | 10.676, 123.936      19.613, 126.204      14.737, 111.445      
2020-03-23T05:06:38.941 | 10.639, 123.835      19.552, 126.060      14.681, 111.354      
2020-03-23T05:06:39.441 | 10.603, 123.734      19.492, 125.917      14.625, 111.263      
2020-03-23T05:06:39.941 | 10.567, 123.634      19.431, 125.774      14.569, 111.173      
2020-03-23T05:06:40.441 | 10.530, 123.534      19.370, 125.632      14.513, 111.083      
2020-03-23T05:06:40.941 | 10.494, 123.434      19.310, 125.491      14.457, 110.993      
2020-03-23T05:06:41.441 | 10.458, 123.335      19.249, 125.350      14.402, 110.904      
2020-03-23T05:06:41.941 | 10.421, 123.236      19.188, 125.210      14.347, 110.815      
2020-03-23T05:06:42.441 | 10.385, 123.137      19.128, 125.071      14.291, 110.727      
2020-03-23T05:06:42.941 | 10.349, 123.039      19.067, 124.932      14.236, 110.639      
2020-03-23T05:06:43.441 | 10.313, 122.941      19.007, 124.794      14.181, 110.551      
2020-03-23T05:06:43.941 | 10.276, 122.843      18.947, 124.656      14.126, 110.464      
2020-03-23T05:06:44.441 | 10.240, 122.746      18.886, 124.520      14.072, 110.377      
2020-03-23T05:06:44.941 | 10.204, 122.649      18.826, 124.383      14.017, 110.291      
2020-03-23T05:06:45.441 | 10.168, 122.552      18.766, 124.248      13.963, 110.205      
2020-03-23T05:06:45.941 | 10.132, 122.456      18.706, 124.113      13.908, 110.119      
2020-03-23T05:06:46.441 | 10.095, 122.359      18.646, 123.979      13.854, 110.034      
2020-03-23T05:06:46.941 | 10.059, 122.264      18.586, 123.845      13.800, 109.949      
2020-03-23T05:06:47.441 | 10.023, 122.168      18.526, 123.712      13.746, 109.865      
2020-03-23T05:06:47.941 |  9.987, 122.073      18.466, 123.580      13.692, 109.781      
2020-03-23T05:06:48.441 |  9.951, 121.978      18.406, 123.448      13.638, 109.697      
2020-03-23T05:06:48.941 |  9.915, 121.883      18.346, 123.317      13.584, 109.614      
2020-03-23T05:06:49.441 |  9.879, 121.789      18.286, 123.187      13.530, 109.531      
2020-03-23T05:06:49.941 |  9.843, 121.695      18.227, 123.057      13.477, 109.449      
2020-03-23T05:06:50.441 |  9.807, 121.601      18.167, 122.928      13.424, 109.367      
2020-03-23T05:06:50.941 |  9.770, 121.508      18.107, 122.799      13.370, 109.285      
2020-03-23T05:06:51.441 |  9.734, 121.415      18.048, 122.671      13.317, 109.204      
2020-03-23T05:06:51.941 |  9.698, 121.322      17.989, 122.544      13.264, 109.122      
2020-03-23T05:06:52.441 |  9.662, 121.229      17.929, 122.417      13.211, 109.042      
2020-03-23T05:06:52.885 |  9.630, 121.147      17.876, 122.305      13.164, 108.970      
Access Number: 1
2020-03-23T06:40:11.369 | 13.151, 230.053      10.203, 249.718      15.995, 246.936      
2020-03-23T06:40:11.869 | 13.197, 229.951      10.251, 249.662      16.062, 246.864      
2020-03-23T06:40:12.369 | 13.244, 229.849      10.299, 249.606      16.128, 246.790      
2020-03-23T06:40:12.869 | 13.290, 229.747      10.347, 249.550      16.194, 246.717      
2020-03-23T06:40:13.369 | 13.337, 229.644      10.394, 249.494      16.261, 246.643      
2020-03-23T06:40:13.869 | 13.383, 229.541      10.443, 249.437      16.328, 246.569      
2020-03-23T06:40:14.369 | 13.430, 229.437      10.491, 249.380      16.395, 246.494      
2020-03-23T06:40:14.869 | 13.476, 229.333      10.539, 249.323      16.463, 246.419      
2020-03-23T06:40:15.369 | 13.523, 229.228      10.587, 249.265      16.530, 246.344      
2020-03-23T06:40:15.869 | 13.569, 229.123      10.636, 249.208      16.598, 246.268      
2020-03-23T06:40:16.369 | 13.616, 229.018      10.684, 249.150      16.666, 246.192      
2020-03-23T06:40:16.869 | 13.663, 228.912      10.733, 249.091      16.734, 246.115      
2020-03-23T06:40:17.369 | 13.710, 228.806      10.782, 249.033      16.803, 246.038      
2020-03-23T06:40:17.869 | 13.757, 228.699      10.831, 248.974      16.871, 245.960      
2020-03-23T06:40:18.369 | 13.804, 228.592      10.880, 248.915      16.940, 245.882      
2020-03-23T06:40:18.869 | 13.851, 228.485      10.929, 248.856      17.009, 245.804      
