numStations=3
Station 0:Luca: (43.109762, -77.410156)
Station 1:Connor: (40.73902,-73.14815)
Station 2:Anthony: (39.7744, -76.679444)
numEvents=3
Access Number: 0            Sta # 0 Nom         Lower           Upper       Sta # 1 Nom         Lower           Upper       Sta # 2 Nom         Lower           Upper       
2020-03-23T05:04:28.441     437.14928004     437.14926196    437.14929812   437.15247983     437.15245729    437.15250234   437.14867176     437.14864661    437.14869694
2020-03-23T05:04:28.941     437.14924992     437.14923186    437.14926799   437.15244223     437.15241962    437.15246481   437.14862985     437.14860474    437.14865499
2020-03-23T05:04:29.441     437.14921982     437.14920178    437.14923788   437.15240453     437.15238185    437.15242716   437.14858801     437.14856294    437.14861311
2020-03-23T05:04:29.941     437.14918975     437.14917171    437.14920779   437.15236671     437.15234398    437.15238941   437.14854625     437.14852122    437.14857130
2020-03-23T05:04:30.441     437.14915969     437.14914167    437.14917772   437.15232880     437.15230600    437.15235156   437.14850456     437.14847958    437.14852956
2020-03-23T05:04:30.941     437.14912966     437.14911165    437.14914768   437.15229078     437.15226792    437.15231360   437.14846294     437.14843801    437.14848790
2020-03-23T05:04:31.441     437.14909965     437.14908166    437.14911765   437.15225266     437.15222974    437.15227554   437.14842140     437.14839652    437.14844632
2020-03-23T05:04:31.941     437.14906967     437.14905169    437.14908766   437.15221444     437.15219146    437.15223738   437.14837995     437.14835512    437.14840481
2020-03-23T05:04:32.441     437.14903971     437.14902174    437.14905768   437.15217612     437.15215308    437.15219912   437.14833858     437.14831379    437.14836339
2020-03-23T05:04:32.941     437.14900977     437.14899182    437.14902773   437.15213771     437.15211461    437.15216077   437.14829729     437.14827256    437.14832205
2020-03-23T05:04:33.441     437.14897986     437.14896193    437.14899780   437.15209919     437.15207604    437.15212231   437.14825608     437.14823140    437.14828080
2020-03-23T05:04:33.941     437.14894998     437.14893206    437.14896790   437.15206059     437.15203738    437.15208376   437.14821497     437.14819034    437.14823963
2020-03-23T05:04:34.441     437.14892012     437.14890222    437.14893803   437.15202189     437.15199863    437.15204512   437.14817394     437.14814937    437.14819855
2020-03-23T05:04:34.941     437.14889030     437.14887241    437.14890819   437.15198310     437.15195978    437.15200639   437.14813301     437.14810850    437.14815756
2020-03-23T05:04:35.441     437.14886050     437.14884263    437.14887837   437.15194422     437.15192085    437.15196756   437.14809217     437.14806771    437.14811666
2020-03-23T05:04:35.941     437.14883073     437.14881288    437.14884859   437.15190525     437.15188183    437.15192864   437.14805143     437.14802703    437.14807586
2020-03-23T05:04:36.441     437.14880099     437.14878317    437.14881883   437.15186620     437.15184272    437.15188964   437.14801078     437.14798644    437.14803516
2020-03-23T05:04:36.941     437.14877129     437.14875348    437.14878911   437.15182705     437.15180353    437.15185055   437.14797023     437.14794595    437.14799455
2020-03-23T05:04:37.441     437.14874161     437.14872382    437.14875941   437.15178783     437.15176425    437.15181137   437.14792978     437.14790556    437.14795404
2020-03-23T05:04:37.941     437.14871197     437.14869420    437.14872975   437.15174852     437.15172490    437.15177212   437.14788943     437.14786527    437.14791363
2020-03-23T05:04:38.441     437.14868236     437.14866461    437.14870012   437.15170913     437.15168546    437.15173278   437.14784919     437.14782509    437.14787332
2020-03-23T05:04:38.941     437.14865279     437.14863506    437.14867053   437.15166967     437.15164595    437.15169336   437.14780905     437.14778502    437.14783312
2020-03-23T05:04:39.441     437.14862325     437.14860554    437.14864097   437.15163012     437.15160636    437.15165386   437.14776902     437.14774505    437.14779302
2020-03-23T05:04:39.941     437.14859375     437.14857606    437.14861144   437.15159050     437.15156669    437.15161428   437.14772909     437.14770519    437.14775304
2020-03-23T05:04:40.441     437.14856428     437.14854662    437.14858196   437.15155080     437.15152695    437.15157463   437.14768928     437.14766545    437.14771316
2020-03-23T05:04:40.941     437.14853485     437.14851721    437.14855250   437.15151104     437.15148714    437.15153491   437.14764958     437.14762581    437.14767339
2020-03-23T05:04:41.441     437.14850546     437.14848784    437.14852309   437.15147120     437.15144726    437.15149511   437.14760999     437.14758629    437.14763373
2020-03-23T05:04:41.941     437.14847610     437.14845851    437.14849371   437.15143129     437.15140731    437.15145524   437.14757051     437.14754688    437.14759418
2020-03-23T05:04:42.441     437.14844679     437.14842922    437.14846437   437.15139132     437.15136730    437.15141531   437.14753115     437.14750759    437.14755476
2020-03-23T05:04:42.941     437.14841752     437.14839997    437.14843508   437.15135127     437.15132722    437.15137531   437.14749191     437.14746842    437.14751544
2020-03-23T05:04:43.441     437.14838828     437.14837076    437.14840582   437.15131117     437.15128708    437.15133524   437.14745279     437.14742937    437.14747625
2020-03-23T05:04:43.941     437.14835909     437.14834159    437.14837660   437.15127100     437.15124687    437.15129511   437.14741378     437.14739044    437.14743717
2020-03-23T05:04:44.441     437.14832994     437.14831247    437.14834742   437.15123078     437.15120661    437.15125492   437.14737490     437.14735163    437.14739822
2020-03-23T05:04:44.941     437.14830083     437.14828338    437.14831829   437.15119049     437.15116629    437.15121467   437.14733614     437.14731295    437.14735938
2020-03-23T05:04:45.441     437.14827176     437.14825434    437.14828920   437.15115015     437.15112592    437.15117436   437.14729751     437.14727438    437.14732067
2020-03-23T05:04:45.941     437.14824274     437.14822535    437.14826015   437.15110975     437.15108549    437.15113399   437.14725899     437.14723595    437.14728209
2020-03-23T05:04:46.441     437.14821376     437.14819640    437.14823114   437.15106930     437.15104500    437.15109358   437.14722061     437.14719764    437.14724363
2020-03-23T05:04:46.941     437.14818483     437.14816749    437.14820218   437.15102880     437.15100447    437.15105310   437.14718235     437.14715946    437.14720529
2020-03-23T05:04:47.441     437.14815594     437.14813863    437.14817327   437.15098825     437.15096389    437.15101258   437.14714423     437.14712141    437.14716709
2020-03-23T05:04:47.941     437.14812710     437.14810982    437.14814440   437.15094765     437.15092326    437.15097201   437.14710623     437.14708349    437.14712901
2020-03-23T05:04:48.441     437.14809831     437.14808105    437.14811558   437.15090700     437.15088259    437.15093139   437.14706836     437.14704570    437.14709106
2020-03-23T05:04:48.941     437.14806956     437.14805234    437.14808680   437.15086631     437.15084188    437.15089073   437.14703062     437.14700805    437.14705325
2020-03-23T05:04:49.441     437.14804086     437.14802367    437.14805808   437.15082558     437.15080113    437.15085003   437.14699302     437.14697053    437.14701557
2020-03-23T05:04:49.941     437.14801221     437.14799505    437.14802940   437.15078481     437.15076033    437.15080928   437.14695556     437.14693314    437.14697802
2020-03-23T05:04:50.441     437.14798361     437.14796648    437.14800077   437.15074400     437.15071950    437.15076849   437.14691822     437.14689589    437.14694061
2020-03-23T05:04:50.941     437.14795506     437.14793796    437.14797219   437.15070316     437.15067864    437.15072767   437.14688103     437.14685878    437.14690333
2020-03-23T05:04:51.441     437.14792657     437.14790949    437.14794366   437.15066228     437.15063774    437.15068681   437.14684397     437.14682180    437.14686619
2020-03-23T05:04:51.941     437.14789812     437.14788107    437.14791518   437.15062137     437.15059681    437.15064592   437.14680705     437.14678496    437.14682918
2020-03-23T05:04:52.441     437.14786972     437.14785271    437.14788675   437.15058043     437.15055585    437.15060500   437.14677027     437.14674827    437.14679232
2020-03-23T05:04:52.941     437.14784138     437.14782440    437.14785838   437.15053946     437.15051486    437.15056404   437.14673363     437.14671171    437.14675559
2020-03-23T05:04:53.441     437.14781309     437.14779614    437.14783005   437.15049846     437.15047385    437.15052306   437.14669713     437.14667529    437.14671901
2020-03-23T05:04:53.941     437.14778485     437.14776793    437.14780178   437.15045744     437.15043282    437.15048206   437.14666077     437.14663902    437.14668257
2020-03-23T05:04:54.441     437.14775666     437.14773978    437.14777357   437.15041640     437.15039177    437.15044103   437.14662455     437.14660289    437.14664626
2020-03-23T05:04:54.941     437.14772854     437.14771168    437.14774541   437.15037534     437.15035069    437.15039998   437.14658848     437.14656691    437.14661011
2020-03-23T05:04:55.441     437.14770046     437.14768364    437.14771730   437.15033426     437.15030960    437.15035891   437.14655255     437.14653106    437.14657409
2020-03-23T05:04:55.941     437.14767244     437.14765566    437.14768925   437.15029316     437.15026849    437.15031782   437.14651677     437.14649537    437.14653822
2020-03-23T05:04:56.441     437.14764448     437.14762773    437.14766125   437.15025205     437.15022737    437.15027672   437.14648113     437.14645982    437.14650250
2020-03-23T05:04:56.941     437.14761658     437.14759986    437.14763331   437.15021092     437.15018624    437.15023560   437.14644564     437.14642442    437.14646692
2020-03-23T05:04:57.441     437.14758873     437.14757205    437.14760543   437.15016979     437.15014510    437.15019447   437.14641030     437.14638916    437.14643148
2020-03-23T05:04:57.941     437.14756094     437.14754429    437.14757760   437.15012865     437.15010396    437.15015333   437.14637510     437.14635405    437.14639620
2020-03-23T05:04:58.441     437.14753320     437.14751659    437.14754984   437.15008750     437.15006280    437.15011219   437.14634005     437.14631909    437.14636106
2020-03-23T05:04:58.941     437.14750553     437.14748896    437.14752213   437.15004634     437.15002165    437.15007104   437.14630515     437.14628428    437.14632607
2020-03-23T05:04:59.441     437.14747792     437.14746138    437.14749448   437.15000519     437.14998049    437.15002988   437.14627040     437.14624962    437.14629123
2020-03-23T05:04:59.941     437.14745036     437.14743386    437.14746689   437.14996403     437.14993934    437.14998872   437.14623580     437.14621511    437.14625654
2020-03-23T05:05:00.441     437.14742287     437.14740640    437.14743936   437.14992288     437.14989819    437.14994757   437.14620135     437.14618076    437.14622200
2020-03-23T05:05:00.941     437.14739543     437.14737900    437.14741189   437.14988173     437.14985704    437.14990642   437.14616705     437.14614655    437.14618762
2020-03-23T05:05:01.441     437.14736806     437.14735167    437.14738448   437.14984058     437.14981590    437.14986527   437.14613291     437.14611249    437.14615338
2020-03-23T05:05:01.941     437.14734075     437.14732439    437.14735713   437.14979944     437.14977477    437.14982412   437.14609891     437.14607859    437.14611929
2020-03-23T05:05:02.441     437.14731350     437.14729718    437.14732984   437.14975832     437.14973365    437.14978299   437.14606507     437.14604484    437.14608536
2020-03-23T05:05:02.941     437.14728632     437.14727003    437.14730262   437.14971720     437.14969254    437.14974187   437.14603138     437.14601124    437.14605158
2020-03-23T05:05:03.441     437.14725919     437.14724295    437.14727546   437.14967610     437.14965145    437.14970076   437.14599784     437.14597780    437.14601795
2020-03-23T05:05:03.941     437.14723213     437.14721593    437.14724836   437.14963501     437.14961037    437.14965966   437.14596446     437.14594451    437.14598447
2020-03-23T05:05:04.441     437.14720514     437.14718897    437.14722133   437.14959394     437.14956931    437.14961858   437.14593123     437.14591137    437.14595115
2020-03-23T05:05:04.941     437.14717820     437.14716207    437.14719435   437.14955290     437.14952828    437.14957752   437.14589816     437.14587839    437.14591798
2020-03-23T05:05:05.441     437.14715134     437.14713525    437.14716745   437.14951187     437.14948726    437.14953648   437.14586524     437.14584556    437.14588497
2020-03-23T05:05:05.941     437.14712453     437.14710848    437.14714061   437.14947087     437.14944628    437.14949547   437.14583247     437.14581289    437.14585211
2020-03-23T05:05:06.441     437.14709780     437.14708179    437.14711383   437.14942989     437.14940532    437.14945447   437.14579986     437.14578037    437.14581941
2020-03-23T05:05:06.941     437.14707112     437.14705515    437.14708712   437.14938894     437.14936438    437.14941351   437.14576741     437.14574801    437.14578686
2020-03-23T05:05:07.441     437.14704452     437.14702859    437.14706047   437.14934802     437.14932348    437.14937257   437.14573511     437.14571580    437.14575447
2020-03-23T05:05:07.941     437.14701798     437.14700209    437.14703390   437.14930713     437.14928262    437.14933166   437.14570296     437.14568375    437.14572223
2020-03-23T05:05:08.441     437.14699151     437.14697566    437.14700738   437.14926628     437.14924178    437.14929079   437.14567098     437.14565186    437.14569015
2020-03-23T05:05:08.941     437.14696511     437.14694930    437.14698094   437.14922546     437.14920099    437.14924995   437.14563914     437.14562012    437.14565822
2020-03-23T05:05:09.441     437.14693877     437.14692300    437.14695456   437.14918468     437.14916023    437.14920914   437.14560747     437.14558854    437.14562645
2020-03-23T05:05:09.941     437.14691250     437.14689677    437.14692825   437.14914394     437.14911951    437.14916838   437.14557595     437.14555711    437.14559484
2020-03-23T05:05:10.441     437.14688630     437.14687062    437.14690201   437.14910324     437.14907884    437.14912765   437.14554459     437.14552584    437.14556338
2020-03-23T05:05:10.941     437.14686017     437.14684453    437.14687584   437.14906258     437.14903820    437.14908697   437.14551338     437.14549473    437.14553208
2020-03-23T05:05:11.441     437.14683411     437.14681851    437.14684974   437.14902197     437.14899762    437.14904633   437.14548233     437.14546377    437.14550094
2020-03-23T05:05:11.941     437.14680812     437.14679256    437.14682370   437.14898140     437.14895708    437.14900573   437.14545143     437.14543297    437.14546995
2020-03-23T05:05:12.441     437.14678219     437.14676667    437.14679774   437.14894088     437.14891660    437.14896519   437.14542070     437.14540233    437.14543912
2020-03-23T05:05:12.941     437.14675634     437.14674086    437.14677185   437.14890042     437.14887616    437.14892469   437.14539012     437.14537184    437.14540845
2020-03-23T05:05:13.441     437.14673056     437.14671512    437.14674602   437.14886001     437.14883578    437.14888425   437.14535969     437.14534151    437.14537793
2020-03-23T05:05:13.941     437.14670485     437.14668946    437.14672027   437.14881965     437.14879546    437.14884386   437.14532942     437.14531134    437.14534757
2020-03-23T05:05:14.441     437.14667921     437.14666386    437.14669458   437.14877934     437.14875519    437.14880352   437.14529931     437.14528132    437.14531736
2020-03-23T05:05:14.941     437.14665364     437.14663833    437.14666897   437.14873910     437.14871498    437.14876324   437.14526936     437.14525146    437.14528731
2020-03-23T05:05:15.441     437.14662814     437.14661288    437.14664343   437.14869892     437.14867483    437.14872302   437.14523956     437.14522176    437.14525742
2020-03-23T05:05:15.941     437.14660272     437.14658750    437.14661796   437.14865879     437.14863475    437.14868286   437.14520992     437.14519221    437.14522768
2020-03-23T05:05:16.441     437.14657736     437.14656219    437.14659257   437.14861873     437.14859473    437.14864276   437.14518043     437.14516281    437.14519810
2020-03-23T05:05:16.941     437.14655208     437.14653695    437.14656724   437.14857874     437.14855478    437.14860273   437.14515110     437.14513358    437.14516868
2020-03-23T05:05:17.441     437.14652687     437.14651178    437.14654199   437.14853881     437.14851489    437.14856276   437.14512193     437.14510450    437.14513941
2020-03-23T05:05:17.941     437.14650174     437.14648669    437.14651681   437.14849895     437.14847507    437.14852286   437.14509291     437.14507557    437.14511030
2020-03-23T05:05:18.441     437.14647668     437.14646167    437.14649170   437.14845917     437.14843533    437.14848303   437.14506404     437.14504680    437.14508134
2020-03-23T05:05:18.941     437.14645169     437.14643673    437.14646667   437.14841945     437.14839566    437.14844327   437.14503534     437.14501819    437.14505254
2020-03-23T05:05:19.441     437.14642677     437.14641186    437.14644171   437.14837981     437.14835606    437.14840358   437.14500678     437.14498973    437.14502390
2020-03-23T05:05:19.941     437.14640193     437.14638706    437.14641683   437.14834024     437.14831654    437.14836397   437.14497839     437.14496142    437.14499541
2020-03-23T05:05:20.441     437.14637716     437.14636234    437.14639202   437.14830075     437.14827710    437.14832444   437.14495014     437.14493327    437.14496707
2020-03-23T05:05:20.941     437.14635247     437.14633769    437.14636728   437.14826134     437.14823773    437.14828498   437.14492205     437.14490527    437.14493889
2020-03-23T05:05:21.441     437.14632785     437.14631312    437.14634262   437.14822201     437.14819845    437.14824560   437.14489412     437.14487743    437.14491086
2020-03-23T05:05:21.941     437.14630331     437.14628862    437.14631803   437.14818276     437.14815925    437.14820630   437.14486634     437.14484974    437.14488299
2020-03-23T05:05:22.441     437.14627884     437.14626420    437.14629351   437.14814360     437.14812014    437.14816708   437.14483871     437.14482221    437.14485527
2020-03-23T05:05:22.941     437.14625445     437.14623985    437.14626907   437.14810451     437.14808111    437.14812795   437.14481123     437.14479482    437.14482770
2020-03-23T05:05:23.441     437.14623013     437.14621557    437.14624471   437.14806552     437.14804217    437.14808891   437.14478391     437.14476759    437.14480029
2020-03-23T05:05:23.941     437.14620589     437.14619138    437.14622042   437.14802662     437.14800331    437.14804995   437.14475674     437.14474052    437.14477303
2020-03-23T05:05:24.441     437.14618172     437.14616726    437.14619621   437.14798780     437.14796455    437.14801108   437.14472973     437.14471359    437.14474592
2020-03-23T05:05:24.941     437.14615763     437.14614321    437.14617207   437.14794907     437.14792588    437.14797230   437.14470286     437.14468682    437.14471896
2020-03-23T05:05:25.441     437.14613361     437.14611924    437.14614801   437.14791044     437.14788731    437.14793361   437.14467615     437.14466019    437.14469216
2020-03-23T05:05:25.941     437.14610968     437.14609535    437.14612403   437.14787190     437.14784883    437.14789501   437.14464959     437.14463372    437.14466551
2020-03-23T05:05:26.441     437.14608581     437.14607153    437.14610012   437.14783346     437.14781044    437.14785651   437.14462318     437.14460740    437.14463901
2020-03-23T05:05:26.941     437.14606203     437.14604779    437.14607629   437.14779511     437.14777215    437.14781811   437.14459692     437.14458123    437.14461265
2020-03-23T05:05:27.441     437.14603832     437.14602413    437.14605253   437.14775687     437.14773396    437.14777980   437.14457081     437.14455521    437.14458645
2020-03-23T05:05:27.941     437.14601468     437.14600054    437.14602886   437.14771872     437.14769588    437.14774159   437.14454484     437.14452934    437.14456040
2020-03-23T05:05:28.441     437.14599113     437.14597703    437.14600525   437.14768067     437.14765789    437.14770349   437.14451903     437.14450362    437.14453450
2020-03-23T05:05:28.941     437.14596765     437.14595360    437.14598173   437.14764272     437.14762001    437.14766548   437.14449337     437.14447804    437.14450875
2020-03-23T05:05:29.441     437.14594425     437.14593024    437.14595828   437.14760488     437.14758223    437.14762757   437.14446786     437.14445262    437.14448315
2020-03-23T05:05:29.941     437.14592092     437.14590697    437.14593491   437.14756714     437.14754455    437.14758977   437.14444249     437.14442734    437.14445769
2020-03-23T05:05:30.441     437.14589768     437.14588377    437.14591162   437.14752951     437.14750699    437.14755208   437.14441727     437.14440221    437.14443238
2020-03-23T05:05:30.941     437.14587451     437.14586064    437.14588840   437.14749199     437.14746953    437.14751449   437.14439220     437.14437722    437.14440722
2020-03-23T05:05:31.441     437.14585142     437.14583760    437.14586526   437.14745457     437.14743218    437.14747701   437.14436727     437.14435239    437.14438221
2020-03-23T05:05:31.941     437.14582840     437.14581463    437.14584220   437.14741727     437.14739494    437.14743964   437.14434249     437.14432769    437.14435734
2020-03-23T05:05:32.441     437.14580546     437.14579174    437.14581922   437.14738007     437.14735781    437.14740238   437.14431786     437.14430315    437.14433262
2020-03-23T05:05:32.941     437.14578261     437.14576893    437.14579631   437.14734299     437.14732079    437.14736523   437.14429337     437.14427874    437.14430804
2020-03-23T05:05:33.441     437.14575982     437.14574619    437.14577348   437.14730602     437.14728389    437.14732819   437.14426902     437.14425449    437.14428361
2020-03-23T05:05:33.941     437.14573712     437.14572354    437.14575073   437.14726916     437.14724711    437.14729126   437.14424482     437.14423037    437.14425933
2020-03-23T05:05:34.441     437.14571450     437.14570096    437.14572806   437.14723242     437.14721044    437.14725446   437.14422077     437.14420640    437.14423518
2020-03-23T05:05:34.941     437.14569195     437.14567846    437.14570547   437.14719580     437.14717388    437.14721776   437.14419685     437.14418257    437.14421118
2020-03-23T05:05:35.441     437.14566948     437.14565604    437.14568295   437.14715930     437.14713745    437.14718118   437.14417308     437.14415889    437.14418733
2020-03-23T05:05:35.941     437.14564709     437.14563369    437.14566052   437.14712291     437.14710113    437.14714473   437.14414945     437.14413534    437.14416361
2020-03-23T05:05:36.441     437.14562478     437.14561143    437.14563816   437.14708664     437.14706494    437.14710839   437.14412596     437.14411194    437.14414004
2020-03-23T05:05:36.941     437.14560254     437.14558924    437.14561588   437.14705049     437.14702886    437.14707217   437.14410262     437.14408867    437.14411661
2020-03-23T05:05:37.441     437.14558039     437.14556713    437.14559367   437.14701447     437.14699291    437.14703607   437.14407941     437.14406555    437.14409332
2020-03-23T05:05:37.941     437.14555831     437.14554510    437.14557155   437.14697856     437.14695708    437.14700009   437.14405634     437.14404257    437.14407016
2020-03-23T05:05:38.441     437.14553631     437.14552315    437.14554950   437.14694278     437.14692137    437.14696423   437.14403341     437.14401972    437.14404715
2020-03-23T05:05:38.941     437.14551439     437.14550128    437.14552753   437.14690712     437.14688579    437.14692850   437.14401062     437.14399702    437.14402428
2020-03-23T05:05:39.441     437.14549255     437.14547948    437.14550565   437.14687159     437.14685033    437.14689290   437.14398797     437.14397445    437.14400155
2020-03-23T05:05:39.941     437.14547079     437.14545777    437.14548383   437.14683619     437.14681500    437.14685741   437.14396546     437.14395201    437.14397895
2020-03-23T05:05:40.441     437.14544910     437.14543613    437.14546210   437.14680091     437.14677980    437.14682206   437.14394308     437.14392972    437.14395649
2020-03-23T05:05:40.941     437.14542749     437.14541457    437.14544045   437.14676576     437.14674473    437.14678683   437.14392084     437.14390756    437.14393417
2020-03-23T05:05:41.441     437.14540597     437.14539309    437.14541887   437.14673073     437.14670978    437.14675173   437.14389873     437.14388553    437.14391198
2020-03-23T05:05:41.941     437.14538452     437.14537168    437.14539738   437.14669584     437.14667496    437.14671676   437.14387676     437.14386364    437.14388993
2020-03-23T05:05:42.441     437.14536314     437.14535036    437.14537596   437.14666107     437.14664028    437.14668192   437.14385493     437.14384189    437.14386801
2020-03-23T05:05:42.941     437.14534185     437.14532911    437.14535462   437.14662644     437.14660572    437.14664721   437.14383322     437.14382027    437.14384623
2020-03-23T05:05:43.441     437.14532064     437.14530794    437.14533336   437.14659194     437.14657130    437.14661262   437.14381166     437.14379878    437.14382458
2020-03-23T05:05:43.941     437.14529950     437.14528686    437.14531217   437.14655757     437.14653701    437.14657817   437.14379022     437.14377742    437.14380306
2020-03-23T05:05:44.441     437.14527844     437.14526584    437.14529107   437.14652333     437.14650285    437.14654386   437.14376891     437.14375620    437.14378168
2020-03-23T05:05:44.941     437.14525746     437.14524491    437.14527004   437.14648922     437.14646883    437.14650967   437.14374774     437.14373510    437.14376043
2020-03-23T05:05:45.441     437.14523656     437.14522406    437.14524909   437.14645525     437.14643493    437.14647562   437.14372670     437.14371414    437.14373931
2020-03-23T05:05:45.941     437.14521574     437.14520328    437.14522822   437.14642142     437.14640118    437.14644170   437.14370579     437.14369330    437.14371832
2020-03-23T05:05:46.441     437.14519499     437.14518258    437.14520743   437.14638771     437.14636756    437.14640792   437.14368501     437.14367260    437.14369746
2020-03-23T05:05:46.941     437.14517433     437.14516196    437.14518672   437.14635415     437.14633407    437.14637427   437.14366435     437.14365202    437.14367673
2020-03-23T05:05:47.441     437.14515374     437.14514142    437.14516608   437.14632072     437.14630072    437.14634076   437.14364383     437.14363157    437.14365613
2020-03-23T05:05:47.941     437.14513323     437.14512096    437.14514552   437.14628742     437.14626751    437.14630738   437.14362343     437.14361125    437.14363565
2020-03-23T05:05:48.441     437.14511279     437.14510057    437.14512504   437.14625427     437.14623444    437.14627414   437.14360316     437.14359106    437.14361531
2020-03-23T05:05:48.941     437.14509244     437.14508026    437.14510464   437.14622125     437.14620150    437.14624104   437.14358302     437.14357099    437.14359509
2020-03-23T05:05:49.441     437.14507216     437.14506003    437.14508432   437.14618837     437.14616870    437.14620808   437.14356300     437.14355105    437.14357499
2020-03-23T05:05:49.941     437.14505196     437.14503988    437.14506407   437.14615562     437.14613604    437.14617525   437.14354310     437.14353123    437.14355503
2020-03-23T05:05:50.441     437.14503184     437.14501981    437.14504391   437.14612302     437.14610352    437.14614257   437.14352334     437.14351153    437.14353518
2020-03-23T05:05:50.941     437.14501180     437.14499981    437.14502382   437.14609055     437.14607114    437.14611002   437.14350369     437.14349196    437.14351546
2020-03-23T05:05:51.441     437.14499183     437.14497989    437.14500380   437.14605823     437.14603890    437.14607761   437.14348417     437.14347252    437.14349587
2020-03-23T05:05:51.941     437.14497194     437.14496005    437.14498387   437.14602604     437.14600680    437.14604534   437.14346477     437.14345319    437.14347640
2020-03-23T05:05:52.441     437.14495213     437.14494028    437.14496401   437.14599400     437.14597484    437.14601321   437.14344549     437.14343399    437.14345704
2020-03-23T05:05:52.941     437.14493240     437.14492060    437.14494423   437.14596209     437.14594302    437.14598122   437.14342634     437.14341490    437.14343782
2020-03-23T05:05:53.441     437.14491274     437.14490099    437.14492453   437.14593033     437.14591134    437.14594937   437.14340730     437.14339594    437.14341871
2020-03-23T05:05:53.941     437.14489316     437.14488145    437.14490490   437.14589871     437.14587980    437.14591766   437.14338839     437.14337709    437.14339972
2020-03-23T05:05:54.441     437.14487366     437.14486200    437.14488535   437.14586723     437.14584840    437.14588610   437.14336959     437.14335837    437.14338085
2020-03-23T05:05:54.941     437.14485423     437.14484262    437.14486588   437.14583589     437.14581715    437.14585467   437.14335091     437.14333976    437.14336211
2020-03-23T05:05:55.441     437.14483489     437.14482331    437.14484649   437.14580469     437.14578604    437.14582339   437.14333235     437.14332128    437.14334348
2020-03-23T05:05:55.941     437.14481561     437.14480409    437.14482717   437.14577363     437.14575507    437.14579225   437.14331391     437.14330290    437.14332496
2020-03-23T05:05:56.441     437.14479642     437.14478494    437.14480793   437.14574272     437.14572424    437.14576125   437.14329559     437.14328465    437.14330657
2020-03-23T05:05:56.941     437.14477730     437.14476587    437.14478876   437.14571195     437.14569355    437.14573039   437.14327738     437.14326651    437.14328829
2020-03-23T05:05:57.441     437.14475826     437.14474687    437.14476967   437.14568132     437.14566301    437.14569968   437.14325928     437.14324848    437.14327013
2020-03-23T05:05:57.941     437.14473929     437.14472795    437.14475066   437.14565083     437.14563261    437.14566911   437.14324131     437.14323057    437.14325208
2020-03-23T05:05:58.441     437.14472040     437.14470910    437.14473173   437.14562049     437.14560235    437.14563868   437.14322344     437.14321278    437.14323415
2020-03-23T05:05:58.941     437.14470159     437.14469033    437.14471287   437.14559029     437.14557224    437.14560839   437.14320569     437.14319509    437.14321633
2020-03-23T05:05:59.441     437.14468285     437.14467164    437.14469408   437.14556023     437.14554227    437.14557825   437.14318805     437.14317752    437.14319862
2020-03-23T05:05:59.941     437.14466419     437.14465302    437.14467537   437.14553032     437.14551244    437.14554825   437.14317053     437.14316006    437.14318103
2020-03-23T05:06:00.441     437.14464560     437.14463448    437.14465674   437.14550055     437.14548276    437.14551839   437.14315311     437.14314272    437.14316355
2020-03-23T05:06:00.941     437.14462709     437.14461602    437.14463819   437.14547092     437.14545321    437.14548868   437.14313581     437.14312548    437.14314618
2020-03-23T05:06:01.441     437.14460865     437.14459763    437.14461970   437.14544144     437.14542382    437.14545911   437.14311861     437.14310835    437.14312892
2020-03-23T05:06:01.941     437.14459029     437.14457931    437.14460130   437.14541210     437.14539456    437.14542968   437.14310153     437.14309133    437.14311177
2020-03-23T05:06:02.441     437.14457200     437.14456107    437.14458297   437.14538290     437.14536545    437.14540040   437.14308455     437.14307442    437.14309473
2020-03-23T05:06:02.941     437.14455379     437.14454290    437.14456471   437.14535384     437.14533648    437.14537126   437.14306769     437.14305762    437.14307780
2020-03-23T05:06:03.441     437.14453566     437.14452481    437.14454653   437.14532493     437.14530766    437.14534226   437.14305093     437.14304093    437.14306097
2020-03-23T05:06:03.941     437.14451760     437.14450679    437.14452842   437.14529617     437.14527897    437.14531341   437.14303428     437.14302434    437.14304426
2020-03-23T05:06:04.441     437.14449961     437.14448885    437.14451039   437.14526754     437.14525043    437.14528470   437.14301773     437.14300786    437.14302765
2020-03-23T05:06:04.941     437.14448170     437.14447098    437.14449243   437.14523906     437.14522204    437.14525613   437.14300129     437.14299148    437.14301114
2020-03-23T05:06:05.441     437.14446386     437.14445319    437.14447455   437.14521072     437.14519378    437.14522771   437.14298496     437.14297521    437.14299475
2020-03-23T05:06:05.941     437.14444609     437.14443547    437.14445674   437.14518252     437.14516567    437.14519942   437.14296873     437.14295904    437.14297845
2020-03-23T05:06:06.441     437.14442840     437.14441782    437.14443901   437.14515447     437.14513771    437.14517129   437.14295260     437.14294298    437.14296227
2020-03-23T05:06:06.941     437.14441078     437.14440025    437.14442135   437.14512656     437.14510988    437.14514329   437.14293658     437.14292702    437.14294618
2020-03-23T05:06:07.441     437.14439324     437.14438275    437.14440376   437.14509879     437.14508220    437.14511543   437.14292066     437.14291116    437.14293020
2020-03-23T05:06:07.941     437.14437577     437.14436532    437.14438624   437.14507117     437.14505466    437.14508772   437.14290484     437.14289540    437.14291432
