1.942	166.659	3027538.31	5.838	166.605	2652784.016	1.324	161.632	3092464.558	20.8
1.949	166.66	3026865.186	5.846	166.605	2652113.735	1.331	161.631	3091790.714	20.9
1.955	166.661	3026192.065	5.853	166.606	2651443.462	1.337	161.631	3091116.871	21
1.962	166.661	3025518.947	5.861	166.606	2650773.199	1.344	161.631	3090443.031	21.1
1.968	166.662	3024845.832	5.868	166.607	2650102.946	1.35	161.63	3089769.193	21.2
1.975	166.662	3024172.72	5.876	166.608	2649432.702	1.356	161.63	3089095.357	21.3
1.981	166.663	3023499.611	5.883	166.608	2648762.467	1.363	161.63	3088421.523	21.4
1.988	166.664	3022826.504	5.891	166.609	2648092.242	1.369	161.629	3087747.691	21.5
1.994	166.664	3022153.401	5.899	166.609	2647422.026	1.375	161.629	3087073.862	21.6
2.001	166.665	3021480.301	5.906	166.61	2646751.819	1.382	161.629	3086400.034	21.7
2.007	166.666	3020807.204	5.914	166.61	2646081.622	1.388	161.629	3085726.209	21.8
2.014	166.666	3020134.11	5.921	166.611	2645411.435	1.395	161.628	3085052.385	21.9
2.02	166.667	3019461.019	5.929	166.611	2644741.257	1.401	161.628	3084378.564	22
2.027	166.668	3018787.931	5.937	166.612	2644071.088	1.407	161.628	3083704.745	22.1
2.033	166.668	3018114.846	5.944	166.613	2643400.929	1.414	161.627	3083030.928	22.2
2.04	166.669	3017441.764	5.952	166.613	2642730.78	1.42	161.627	3082357.113	22.3
2.046	166.669	3016768.685	5.959	166.614	2642060.64	1.426	161.627	3081683.301	22.4
2.053	166.67	3016095.609	5.967	166.614	2641390.509	1.433	161.626	3081009.49	22.5
2.059	166.671	3015422.536	5.974	166.615	2640720.389	1.439	161.626	3080335.682	22.6
2.066	166.671	3014749.467	5.982	166.615	2640050.278	1.446	161.626	3079661.876	22.7
2.072	166.672	3014076.4	5.99	166.616	2639380.176	1.452	161.626	3078988.072	22.8
2.079	166.673	3013403.337	5.997	166.617	2638710.084	1.458	161.625	3078314.271	22.9
2.086	166.673	3012730.277	6.005	166.617	2638040.002	1.465	161.625	3077640.471	23
2.092	166.674	3012057.22	6.012	166.618	2637369.929	1.471	161.625	3076966.674	23.1
2.099	166.675	3011384.166	6.02	166.618	2636699.866	1.478	161.624	3076292.879	23.2
2.105	166.675	3010711.115	6.028	166.619	2636029.813	1.484	161.624	3075619.087	23.3
2.112	166.676	3010038.067	6.035	166.619	2635359.769	1.49	161.624	3074945.296	23.4
2.118	166.677	3009365.023	6.043	166.62	2634689.735	1.497	161.623	3074271.508	23.5
2.125	166.677	3008691.982	6.051	166.621	2634019.711	1.503	161.623	3073597.722	23.6
2.131	166.678	3008018.944	6.058	166.621	2633349.697	1.51	161.623	3072923.939	23.7
2.138	166.678	3007345.909	6.066	166.622	2632679.692	1.516	161.622	3072250.158	23.8
